id,title,country,points,price,province,variety,winery,Lat,Lng
22494,Domaine Saint-Rémy 2015 Ehrhart Hengst Grand Cru Gewurztraminer (Alsace),France,94,32.00,Alsace,Gewurztraminer,Domaine Saint-Rémy,48.0585025,7.3036516
17225,Domaine Pfister 2013 Engelberg Grand Cru Gewurztraminer (Alsace),France,94,45.00,Alsace,Gewurztraminer,Domaine Pfister,48.5853785,7.5085874
22428,Domaines Dominique Piron 2015 Cà´te du Py (Morgon),France,94,25.00,Beaujolais,Gamay,Domaines Dominique Piron,46.1462051,4.6811859
23474,Richard Rottiers 2015 Moulin-à-Vent,France,93,29.00,Beaujolais,Gamay,Richard Rottiers,46.1845393,4.739118
20465,Domaine Fond Moiroux 2014 Moulin-à-Vent,France,93,20.00,Beaujolais,Gamay,Domaine Fond Moiroux,45.986391,4.6121476
23984,Domaine Chignard 2015 Beauvernay (Julienas),France,93,25.00,Beaujolais,Gamay,Domaine Chignard,46.194457,4.714797
17050,Domaine Labruyère 2013 Le Clos du Moulin-à-Vent (Moulin-à-Vent),France,93,80.00,Beaujolais,Gamay,Domaine Labruyère,46.2071823,4.7247301
24013,Domaine de Bel Air 2015 Les Burdelines (Moulin-à-Vent),France,93,21.00,Beaujolais,Gamay,Domaine de Bel Air,47.9919899,-4.3544589
22416,Domaine des Chers 2015 Vieilles Vignes (Saint-Amour),France,92,25.00,Beaujolais,Gamay,Domaine des Chers,46.2391125,4.7140217
6795,Domaine du Comte Liger-Belair 2009 Les Rouchaux (Moulin-à-Vent),France,92,,Beaujolais,Gamay,Domaine du Comte Liger-Belair,47.1606957,4.9550717
23285,Domaine les Fines Graves 2015 Moulin-à-Vent,France,92,23.00,Beaujolais,Gamay,Domaine les Fines Graves,44.0500269,4.8497908
13033,Pascal Aufranc 2012 Vignes de 1939 (Chénas),France,92,35.00,Beaujolais,Gamay,Pascal Aufranc,46.2182067,4.6813724
7901,Château la Tour Blanche 2009 Barrel sample (Sauternes),France,97,,Bordeaux,Bordeaux-style White Blend,Château la Tour Blanche,44.5425349,-0.3534112
6920,Château Coutet 2009 Barrel sample (Barsac),France,97,,Bordeaux,Bordeaux-style White Blend,Château Coutet,44.5946859,-0.3282204
20618,Clos Haut-Peyraguey 2014 Sauternes,France,97,55.00,Bordeaux,Bordeaux-style White Blend,Clos Haut-Peyraguey,44.5456965,-0.3396153
11850, Château Pape Clément 2011 Barrel Sample (Pessac-Léognan),France,96,170.00,Bordeaux,Bordeaux-style White Blend,Château Pape Clément,44.8060417,-0.649637
21200,Château Nairac 2014 Barsac,France,96,,Bordeaux,Bordeaux-style White Blend,Château Nairac,44.6115419,-0.3198997
1925,Château Doisy-Daëne 2005 Barsac,France,95,50.00,Bordeaux,Bordeaux-style White Blend,Château Doisy-Daëne,44.5919057,-0.3320069
7891,Château Lamothe Guignard 2009 Barrel sample (Sauternes),France,95,,Bordeaux,Bordeaux-style White Blend,Château Lamothe Guignard,44.574048,-0.3221252
12724,Château Margaux 2011 Pavillon Blanc de Margaux Barrel Sample (Bordeaux Blanc),France,94,,Bordeaux,Bordeaux-style White Blend,Château Margaux,45.0444338,-0.6709453
20771,Château d'Arche 2014 Sauternes,France,94,74.00,Bordeaux,Bordeaux-style White Blend,Château d'Arche,44.5375049,-0.3428372
7206,Château Clos Haut-Peyraguey 2009 Barrel sample (Sauternes),France,94,,Bordeaux,Bordeaux-style White Blend,Château Clos Haut-Peyraguey,44.5456965,-0.3396153
24477,Di Bruno 2016 Pinot Grigio (Santa Barbara County),US,92,24.00,California,Pinot Grigio,Di Bruno,34.6080638,-120.3525282
560,Volpe Pasini 2001 Ipso Pinot Grigio (Friuli Venezia Giulia),Italy,91,18.00,Northeastern Italy,Pinot Grigio,Volpe Pasini,46.1129069,13.3975465
22993,Elena Walch 2015 Castel Ringberg Pinot Grigio (Alto Adige),Italy,91,25.00,Northeastern Italy,Pinot Grigio,Elena Walch,46.3385258,11.2385953
13523,Julia's Dazzle 2012 Rose Pinot Grigio (Horse Heaven Hills),US,90,15.00,Washington,Pinot Grigio,Julia's Dazzle,46.1332018,-119.8765901
9094,Longoria 2010 Pinot Grigio (Santa Barbara County),US,90,19.00,California,Pinot Grigio,Longoria,38.006764,-122.1327937
18112,Monte Volpe 2013 Pinot Grigio (Mendocino),US,90,15.00,California,Pinot Grigio,Monte Volpe,39.257119,-123.2376142
1986,Benessere 2006 Pinot Grigio (Napa Valley),US,90,25.00,California,Pinot Grigio,Benessere,38.552377,-122.506042
12498,Mario Schiopetto 2011 Pinot Grigio (Collio),Italy,90,30.00,Northeastern Italy,Pinot Grigio,Mario Schiopetto,45.9516756,13.5071621
674,Livio Felluga 2002 Pinot Grigio (Friuli Venezia Giulia),Italy,90,23.00,Northeastern Italy,Pinot Grigio,Livio Felluga,45.9724379,13.4571194
3743,Volpe Pasini 2007 Ipso Zuc di Volpe Pinot Grigio (Colli Orientali del Friuli),Italy,90,52.00,Northeastern Italy,Pinot Grigio,Volpe Pasini,46.1129069,13.3975465
1005,Schramsberg 2004 J. Schram Rose Sparkling (North Coast),US,98,130.00,California,Sparkling Blend,Schramsberg,38.5494815,-122.5378838
53,Iron Horse 1997 Joy! Blanc de Blancs Sparkling (Green Valley),US,97,179.00,California,Sparkling Blend,Iron Horse,37.7883185,-122.404011
81,Schramsberg 1997 J. Schram Late Disgorged 150th Anniversary Release Sparkling (Napa-Monterey-Mendocino),US,96,200.00,California,Sparkling Blend,Schramsberg,38.5494815,-122.5378838
4128,Schramsberg 2007 Reserve Sparkling (North Coast),US,96,120.00,California,Sparkling Blend,Schramsberg,38.5494815,-122.5378838
6718,Schramsberg 2009 Tognetti Vineyard Brut Sparkling (Carneros),US,96,70.00,California,Sparkling Blend,Schramsberg,38.5494815,-122.5378838
2887,Domaine Carneros 2006 Le Rêve Blanc de Blancs Sparkling (Carneros),US,95,95.00,California,Sparkling Blend,Domaine Carneros,38.25552,-122.3513889
12811,Chapel Down 2011 Three Graces Sparkling (England),England,95,50.00,England,Sparkling Blend,Chapel Down,51.0410151,0.6983285
4264,Roederer Estate 2007 Brut L'Ermitage Estate Bottled Sparkling (Anderson Valley),US,95,48.00,California,Sparkling Blend,Roederer Estate,39.108243,-123.5020026
13647,Iron Horse 2012 Classic Vintage Brut Sparkling (Green Valley),US,95,44.00,California,Sparkling Blend,Iron Horse,37.7883185,-122.404011
1399,Schramsberg 2005 Reserve Sparkling (North Coast),US,95,110.00,California,Sparkling Blend,Schramsberg,38.5494815,-122.5378838
20045,Carlisle 2014 Palisades Vineyard Petite Sirah (Napa Valley),US,95,50.00,California,Petite Sirah,Carlisle,40.2010241,-77.2002745
1402,C. Beck 2005 Petite Sirah (Napa Valley),US,93,38.00,California,Petite Sirah,C. Beck,38.505066,-122.465766
19701,Maxville 2014 Petite Sirah (Napa Valley),US,93,67.00,California,Petite Sirah,Maxville,38.5580162,-122.3749041
20326,Michael David 2014 Earthquake Petite Sirah (Lodi),US,93,26.00,California,Petite Sirah,Michael David,38.1157776,-121.3719307
3636,Mauritson 2007 Madrone Spring Vineyard Petite Sirah (Rockpile),US,93,37.00,California,Petite Sirah,Mauritson,38.650488,-122.912031
22152,Sobon Estate 2014 Rezerve Petite Sirah (Amador County),US,93,24.00,California,Petite Sirah,Sobon Estate,38.5323501,-120.7555755
3377,Fortress 2007 Petite Sirah (Red Hills Lake County),US,93,35.00,California,Petite Sirah,Fortress,37.8296944,-122.5205428
11462,High Valley Vineyard 2011 Petite Sirah (High Valley),US,93,30.00,California,Petite Sirah,High Valley Vineyard,39.0267305,-122.6633968
886,Parducci 2004 True Grit Petite Sirah (Mendocino),US,93,25.00,California,Petite Sirah,Parducci,39.1997536,-123.2122641
18436,Concannon 2013 Reserve Petite Sirah (Livermore Valley),US,92,42.00,California,Petite Sirah,Concannon,37.666199,-121.7397388
14515,Standish 2012 Andelmonde Shiraz (Barossa Valley),Australia,97,95.00,South Australia,Shiraz,Standish,37.7983896,-122.400636
1692,Standish 2005 The Standish Single Vineyard Shiraz (Barossa Valley),Australia,96,135.00,South Australia,Shiraz,Standish,37.7983896,-122.400636
1137,Penfolds 2004 Grange Shiraz (South Australia),Australia,96,500.00,South Australia,Shiraz,Penfolds,37.934976,-122.058121
7154,Kilikanoon 2009 R Reserve Shiraz (Barossa Valley),Australia,95,105.00,South Australia,Shiraz,Kilikanoon,-33.9201684,138.623133
17616,Lambert 2013 The Family Tree Shiraz (Barossa Valley),Australia,95,65.00,South Australia,Shiraz,Lambert,37.2793964,-121.9381272
8691,D'Arenberg 2010 Little Venice Single Vineyard Shiraz (McLaren Vale),Australia,95,85.00,South Australia,Shiraz,D'Arenberg,-35.1972164,138.5511368
22170,Henschke 2014 Mount Edelstone Vineyard Shiraz (Eden Valley),Australia,95,200.00,South Australia,Shiraz,Henschke,52.5181632,13.6165184
8388,Kilikanoon 2010 Oracle Shiraz (Clare Valley),Australia,94,70.00,South Australia,Shiraz,Kilikanoon,-33.9201684,138.623133
8387,D'Arenberg 2010 The Garden of Extraordinary Delights Single Vineyard Shiraz (McLaren Vale),Australia,94,85.00,South Australia,Shiraz,D'Arenberg,-35.1972164,138.5511368
14410,St Hallett 2012 Blackwell Shiraz (Barossa),Australia,94,39.00,South Australia,Shiraz,St Hallett,-34.5506077,138.9457155
3631,Casanova di Neri 2007 Cerretalto (Brunello di Montalcino),Italy,100,270.00,Tuscany,Sangiovese Grosso,Casanova di Neri,43.0573613,11.5220115
2932,Casanova di Neri 2006 Tenuta Nuova (Brunello di Montalcino),Italy,97,80.00,Tuscany,Sangiovese Grosso,Casanova di Neri,43.0573613,11.5220115
3105,Mocali 2007 Riserva (Brunello di Montalcino),Italy,96,73.00,Tuscany,Sangiovese Grosso,Mocali,43.035343,11.449049
1021,Le Chiuse 2004 Riserva (Brunello di Montalcino),Italy,95,120.00,Tuscany,Sangiovese Grosso,Le Chiuse,43.0686111,11.4886111
2042,La Gerla 2006 Brunello di Montalcino,Italy,94,40.00,Tuscany,Sangiovese Grosso,La Gerla,43.0653778,11.4972677
2237,Collosorbo 2006 Riserva (Brunello di Montalcino),Italy,94,75.00,Tuscany,Sangiovese Grosso,Collosorbo,42.9933732,11.4879631
2499,San Polo 2006 Riserva (Brunello di Montalcino),Italy,94,90.00,Tuscany,Sangiovese Grosso,San Polo,45.4376436,12.3290729
2526,Uccelliera 2006 Brunello di Montalcino,Italy,94,75.00,Tuscany,Sangiovese Grosso,Uccelliera,42.9929097,11.5147206
4086,Fornacina 2007 Riserva (Brunello di Montalcino),Italy,94,92.00,Tuscany,Sangiovese Grosso,Fornacina,43.6670392,11.4356893
2654,Villa Le Prata 2006 Selezione Massimo (Brunello di Montalcino),Italy,94,100.00,Tuscany,Sangiovese Grosso,Villa Le Prata,43.0394598,11.4698544
8710,Vigne Marina Coppi 2010 I Grop Barbera (Colli Tortonesi),Italy,92,44.00,Piedmont,Barbera,Vigne Marina Coppi,44.795973,8.93119
22648,Andis 2015 Barbera (Amador County),US,92,30.00,California,Barbera,Andis,38.1090504,-122.2379496
19061,BorjÃƒÆ’Ã‚Â³n 2013 Complejo Barbera (Amador County),US,91,100.00,California,Barbera,Borjon,38.5267663,-120.815146
2726,Araldica 2006 D'Annona (Barbera d'Asti Superiore),Italy,91,,Piedmont,Barbera,Araldica,44.7211309,8.3832214
14078,BorjÃƒÆ’Ã‚Â³n 2012 Reserva Barbera (California),US,91,30.00,California,Barbera,Borjon,38.5267663,-120.815146
21769,Tanner 2014 Estate Grown Barbera (Sierra Foothills),US,91,32.00,California,Barbera,Tanner,38.055009,-122.162341
15440,Stark 2012 Damiano Vineyard Barbera (Sierra Foothills),US,91,34.00,California,Barbera,Stark,37.7690493,-122.404123
3160,Rivetto 2007 Lirano Soprano (Barbera d'Alba),Italy,91,50.00,Piedmont,Barbera,Rivetto,44.6064182,8.0093979
20346,Lava Cap 2014 Estate Bottled Barbera (El Dorado),US,90,25.00,California,Barbera,Lava Cap,38.7514727,-120.7405121
17927,Paolo Scavino 2013 Affinato in Carati (Barbera d'Alba),Italy,90,23.00,Piedmont,Barbera,Paolo Scavino,44.6308604,7.965273
609,Masi 2001 Mazzano (Amarone della Valpolicella Classico),Italy,94,198.00,Veneto,"Corvina, Rondinella, Molinara",Masi,37.8934304,-122.1151055
1043,Cesari 2004 Bosan (Amarone della Valpolicella),Italy,94,106.00,Veneto,"Corvina, Rondinella, Molinara",Cesari,37.7886546,-122.4076944
3545,Brunelli 2007 Campo Inferi Riserva (Amarone della Valpolicella Classico),Italy,93,60.00,Veneto,"Corvina, Rondinella, Molinara",Brunelli,37.7662651,-122.4020492
430,Quintarelli 2000 Amarone della Valpolicella Classico,Italy,93,,Veneto,"Corvina, Rondinella, Molinara",Quintarelli,37.8749361,-122.2938006
528,Bertani 2001 Amarone della Valpolicella Classico,Italy,93,90.00,Veneto,"Corvina, Rondinella, Molinara",Bertani,38.2494505,-122.0424755
2585,Luigi Righetti 2006 G&G; (Amarone della Valpolicella Classico),Italy,93,160.00,Veneto,"Corvina, Rondinella, Molinara",Luigi Righetti,45.5221389,10.9079111
1658,Corte Rugolin 2005 Monte Danieli (Amarone della Valpolicella Classico),Italy,93,62.00,Veneto,"Corvina, Rondinella, Molinara",Corte Rugolin,45.5223911,10.9076512
3629,Dal Forno Romano 2007 Valpolicella Superiore,Italy,93,129.00,Veneto,"Corvina, Rondinella, Molinara",Dal Forno Romano,45.4946663,11.1736528
3557,Brigaldara 2007 Case Vecie (Amarone della Valpolicella),Italy,93,80.00,Veneto,"Corvina, Rondinella, Molinara",Brigaldara,45.5212115,10.9160232
4509,Montecariano 2007 Amarone della Valpolicella Classico,Italy,92,90.00,Veneto,"Corvina, Rondinella, Molinara",Montecariano,45.517347,10.882811
17064,Torbreck 2013 Les Amis Grenache (Barossa Valley),Australia,95,185.00,South Australia,Grenache,Torbreck,-34.476955,138.950515
10986,No Girls 2011 La Paciencia Vineyard Grenache (Walla Walla Valley (OR)),US,95,65.00,Oregon,Grenache,No Girls,46.036405,-118.781325
8502,Maison Bleue 2010 La Montagnette Upland Vineyard Grenache (Snipes Mountain),US,94,35.00,Washington,Grenache,Maison Bleue,37.7610633,-122.4293025
19234,La Marea 2014 Old Vine Besson Vineyard Grenache (Santa Clara Valley),US,94,38.00,California,Grenache,La Marea,37.7216418,-122.1596176
20968,Koehler 2014 Grenache (Santa Ynez Valley),US,93,30.00,California,Grenache,Koehler,38.0945393,-122.5594458
14461,Mattina Fiore 2012 Murmur Vineyard Grenache (Santa Maria Valley),US,93,60.00,California,Grenache,Mattina Fiore,34.966365,-120.6503164
14041,Site 2012 Larner Vineyard Grenache (Ballard Canyon),US,93,50.00,California,Grenache,Site,38.0294618,-122.2666797
2256,Jaffurs 2006 Whole Cluster Grenache (Santa Barbara County),US,93,42.00,California,Grenache,Jaffurs,34.4241667,-119.6836111
21459,Stephen Ross 2014 Bee Sweet Vineyard Grenache (Edna Valley),US,93,36.00,California,Grenache,Stephen Ross,37.55726,-121.9797604
16760,Big Basin 2013 Grizzly Grenache (Santa Cruz Mountains),US,92,55.00,California,Grenache,Big Basin,37.1716284,-122.2227571
7693,Domaine Huët 2009 Clos du Bourg Première Trie Moelleux (Vouvray),France,97,69.00,Loire Valley,Chenin Blanc,Domaine Huët,47.4136563,0.8061969
21158,Domaine du Petit Metris 2014 Grand Cru (Quarts de Chaume),France,94,65.00,Loire Valley,Chenin Blanc,Domaine du Petit Metris,47.3322121,-0.6571454
8006,Domaine Huët 2010 Clos du Bourg Sec (Vouvray),France,93,30.00,Loire Valley,Chenin Blanc,Domaine Huet,47.4136563,0.8061969
22833,Domaine Vincent Careme 2015 Le Peu Morier (Vouvray),France,93,40.00,Loire Valley,Chenin Blanc,Domaine Vincent Careme,47.4174072,0.8482117
8770,Chateau la Variere 2010 Les Guerches (Quarts de Chaume),France,93,55.00,Loire Valley,Chenin Blanc,Chateau la Variere,47.3520619,-0.4591024
9588,Domaine Huët 2010 Clos du Bourg Demi-Sec (Vouvray),France,93,35.00,Loire Valley,Chenin Blanc,Domaine Huet,47.4136563,0.8061969
6821,Domaine des Baumard 2009 Clos du Papillon (SavenniÃƒÆ’Ã‚Â¨res),France,93,,Loire Valley,Chenin Blanc,Domaine des Baumard,47.3564111,-0.6525841
18613,Domaine du Clos de l'Elu 2013 Ephata Chenin Blanc (Anjou),France,93,,Loire Valley,Chenin Blanc,Domaine du Clos de l'Elu,47.3248623,-0.6618348
808,Domaine des Baumard 2003 Cuvee le Paon Chenin Blanc (Coteaux du Layon),France,93,,Loire Valley,Chenin Blanc,Domaine des Baumard,47.3564111,-0.6525841
20277,Domaine Vincent Careme 2014 Le Peu Morier (Vouvray),France,92,40.00,Loire Valley,Chenin Blanc,Domaine Vincent Careme,47.4174072,0.8482117
9141,CVNE 2010 Pagos de Vina Real (Rioja),Spain,95,110.00,Northern Spain,Tempranillo Blend,CVNE,42.5008177,-2.4999187
923,Marques de Murrieta 2004 Dalmau (Rioja),Spain,95,165.00,Northern Spain,Tempranillo Blend,Marques de Murrieta,42.4579426,-2.3841667
1172,Muga 2004 Prado Enea Gran Reserva (Rioja),Spain,94,66.00,Northern Spain,Tempranillo Blend,Muga,37.8305461,-122.2898594
1432,Muga 2005 Torre Muga (Rioja),Spain,94,96.00,Northern Spain,Tempranillo Blend,Muga,37.8305461,-122.2898594
1669,Finca Allende 2005 Aurus (Rioja),Spain,94,248.00,Northern Spain,Tempranillo Blend,Finca Allende,42.543473,-2.7875834
9898,Marques de Riscal 2010 Baron de Chirel Reserva (Rioja),Spain,94,75.00,Northern Spain,Tempranillo Blend,Marques de Riscal,41.4239351,-4.9667095
7324,Maetierra Dominum 2009 QP (Rioja),Spain,94,68.00,Northern Spain,Tempranillo Blend,Maetierra Dominum,42.3323641,-1.9893691
10417,Telmo Rodríguez 2010 M2 de Matallana (Ribera del Duero),Spain,94,45.00,Northern Spain,Tempranillo Blend,Telmo Rodriguez,42.5475266,-2.5093067
1665,Marques de Riscal 2005 Gran Reserva (Rioja),Spain,93,45.00,Northern Spain,Tempranillo Blend,Marques de Riscal,41.4239351,-4.9667095
6864,Benjamin de Rothschild & Vega Sicilia SA 2009 MacÃƒÆ’Ã‚Â¡n (Rioja),Spain,93,90.00,Northern Spain,Tempranillo Blend,Benjamin de Rothschild & Vega Sicilia SA,42.576993,-2.662846
12087,Santa Carolina 2011 Herencia Carmenère (Peumo),Chile,94,100.00,Peumo,Carmenere,Santa Carolina,38.1168824,-122.2587983
4801,Santa Carolina 2008 Herencia Carmenère (Peumo),Chile,93,90.00,Peumo,Carmenere,Santa Carolina,38.1168824,-122.2587983
19676,Alcance 2014 Gran Reserva Carmenère (Maule Valley),Chile,92,22.00,Maule Valley,Carmenere,Alcance,37.799585,-122.4028023
20420,TerraNoble 2014 CA1 Andes Carmenère (Colchagua Valley),Chile,92,30.00,Colchagua Valley,Carmenere,TerraNoble,-34.9049559,-72.036939
8038,Concha y Toro 2010 Terrunyo Entre Cordilleras Peumo Vineyard Block 27 Carmenère (Peumo),Chile,92,50.00,Peumo,Carmenere,Concha y Toro,37.934976,-122.058121
17758,Montes 2013 Purple Angel Carmenère (Colchagua Valley),Chile,92,85.00,Colchagua Valley,Carmenere,Montes,38.12767,-122.2484432
15711,Reininger 2012 Seven Hills Vineyard Carmenère (Walla Walla Valley (WA)),US,91,51.00,Washington,Carmenere,Reininger,46.0522459,-118.4602725
4834,Concha y Toro 2008 Terrunyo Vineyard Selection Block 27 Unfiltered Carmenère (Peumo),Chile,91,38.00,Peumo,Carmenere,Concha y Toro,37.934976,-122.058121
22008,Undurraga 2014 T.H. Terroir Hunter Carmenère (Peumo),Chile,91,25.00,Peumo,Carmenere,Undurraga,-33.6462832,-70.8859626
13357,Yorkville Cellars 2012 Rennie Vineyard Organic Grapes Carmenère (Yorkville Highlands),US,90,36.00,California,Carmenere,Yorkville Cellars,38.906269,-123.231222
5321,Louis Roederer 2008 Cristal Vintage Brut (Champagne),France,100,250.00,Champagne,Champagne Blend,Louis Roederer,37.9847984,-122.3131666
